review,rating
"Untuk masalah klaim koin harian sepertinya memang 1 device hanya bisa klaim 1 akun, jadi sudah tidak masalah. Membantu dalam membeli barang yang dibutuhkan, kalau event ada promo dan dapat harga yang lebih murah. Saya ingin memberi saran untuk chat penjual. Kalau misal yang chat sama2 penjual, ketika pesan tidak dibalas, tolong chatnya jangan dimasukkan ke performa persentase chat, karna penjual lain akan terus membalas chat sebab akan mempengaruhi performa membalas chat. Terima kasih.",5
"menyenangkan blnj di shopee tp ttp hrus waspada dn lbih hati2 dlam mbeli scra online krn msih ada aja pnjual yg gk amanah dn mjual barang palsu , lbih bijak aja menyikapi 😉",5
mantap,5
Belanja di Shope. mudah cepat dan banyak gratis Ongkir nya👍👍,5
keren,5
👌👍,5
sangat memuaskan,4
diskon ongkir,5
si oren memang paling keren,5
"Saya pas main mesin capit yang gold gagal terus padahal sudah kena sasaran, Tolong Di perbaiki ya shopee",1
👍💯,5
Keep tidak bs LG shpi,5
terlalu banyak fitur sehingga membuat aplikasi terlalu berat dan tidak ramah untuk HP kentang,4
sangat membantu,5
jujur sesuai pesanan dan lumayan cepat,5
puas dengn pesenanya sesuai dan cepat makasih ya,5
baik,3
"sejauh ini saya lebih suka belanja dari shopee, banyak barang bisa dibeli dengan COD, harga ongkir lebih murah bahkan banyak yang gratis ongkir, kurir amanah, seller amanah, kalau ada barang pesanan yg kosong seller konfirmasi ke konsumen, komunikasi dengan penjual cukup lancar, saran saya kalau ada pengiriman barang cantumkan nama kurir dan no hpnya sehingga bisa di telpon sudah sampai mana barang pesanan dan berikan pilihan pada konsumen mau dikirim pakai jasa kirim apa",5
bagus bangat,5
murrraaaaahhhhhh,5
saya ingin tanya jika sudah pesan shopee COD Sampek nya di mana yah,5
shopee membantu kebutuhan qta✨️,5
"kecewa bgt sama shopee,knp jnt di hapus sih pdhl bagus bgt loh utk kt yg di daerah terpencil,udh gbsa cod lagi haduhh parah bgt",1
iye bagus,5
saya suka dengan program ini,5
Alhamdulillah sangat membantu,5
aplikasi mantab,5
"sangat suka dengan shopee,",4
"balikin kurir jnt nggak,,SPX kalian tuh lelet harusnya kalian sadar diri lah",3
pengalaman berbelanja yang sangat memuaskan,5
Shopee.... Mantaaap,4
sangat baik menguntungkan memudahkan bisa di percaya mantap,5
mempermudah dalam berbelanja,5
sangat sangat memudahkan dalam segala hal perbelanjaan,5
"setiap buka aplikasi selalu diawali video, bukan ke menu jd ga nyaman",4
mudah cara pesan nya,5
🤍🤍,5
Tolong dong shopee kasih tau kurir nya kalau ingin antar barang chat customer nya terlebih dahulu jangan asal langsung kirim. Karena saya sempet kemarin kurirnya salah kirim ke rumah orang lain. Tolong yaa di perbaiki masalah tersebut🙏🏻,5
bagus,5
saya tidak tau kenapa shopee melakukan pembatasan pada akun. dan selalu bilang pembayaran belum terverifikasi. padahal tidak ada tagihan paylater ataupun spinjam. malah saya tidak pernah menggunakan spinjam.,1
pengiriman tepat waktu,5
Good,5
ok,5
parah di jasa pengiriman. ambyarrrrrr,1
shopee pengiriman nya lama banget,2
layanan kurang kenapa kurir ya nga terlalu sabar laporan ya ditolak padahal pengeriman bisa dua kali ..langsung kalau kurir ngomong paketan ya ditolak ..padahal saya nga nolak ntu omongan kurir ya malas..dr pusat ya langsung dinonaktifkan cod ya..padahal keterangan saya dr sopiy nga didengar..sepihak,1
bagus👍,5
sekarang tiap masuk aplikasi kok langsung mutar video ya.. bikin jebol kuota aj..,3
keren,4
mantap,5
"sangat puas murah dan barang bagus"" gratis ongkir juga masya alloh shoopee luar biasa",5
"bintang 1 untuk iklan-nya yg dimana"" termasuk yg di web illegal dan aplikasi resmi, ""GANGGU BGT """,1
baik lah pokonya,5
"Luar biasa, saya sering belanja di sini walaupun jauh di timur Indonesia bisa akses dengan mudah",5
semenjak pakai jasa pengiriman spx Alhamdulillah paket saya sudah sampai di alamat tujuan walaupun nunggu barang sampai sore nggak perduli.,5
Alhamdulillah 🤲🤲🤲,5
kerenn,5
"toko ini tiap hari minta di survei kagak ada kelarnya , heran",5
"bagus dn merah""lg",5
ok,5
baik,5
bagus bisa buat belanja dan diskon,5
sangat membantu,5
semenjak belanja di shopee datang nya selalu cepet maksih ya,5
ra ono omongan lio kejobo juoooozzz,5
Skrang Shopie ada peningkatan....,5
bagua,5
tolong jangan kaya seperti lazada kalo ngirim barang ga sesuay .palsu.sayauda3.kali pesan pasu semua,3
"Belanja mudah,harga bersahabat,mantap",5
bagus,5
"harganya bersaing , respon dan pengiriman cepat",5
Apk gak jelas mendingan di Lazada lebih murah dan buat pesanannya gak usah ribet ribet,5
the best,5
aplikasi perbelanjaan yang sangat keren dan bagus,5
"kualitas nya bagus,ongkir nya gratis,pengiriman barang nya cepat,kurirnya ramah,pokok nya mantap deh di shopee.",5
bagus dan cepat sampai,5
memudahkan kita berbelanja dengan online,5
aplikasi mudah digunakan dan layanan bagus.,5
"Simple, Clean and Fast ☕",5
mantap dan selalu berjaya,5
ok,5
barang murah dan pelayanannya bagus,5
shopee the best,5
matap,5
jasa shoppe xpress pasti selalu lambat banget pengirimannya pesanan sering dibatalkan oleh sistem,1
mntb bnget,5
terimakasih udah nyampe pesanan.. Oke banget...bagus dan berkualitas,5
muncul dimana mana dan pusat bantuannya super cepat bahkan hampir setara dgn kecepatan cahaya buat yg ngk percaya download dulu aplikasi ini baru tahu topnya dimana,5
mantap shopee. terus tingkatkan kinerja lebih baik lagi.,5
The best,5
Sedikit COD ditambah pengiriman yang super lelet,1
"ekspedisi lemot, lemotnya keterlaluan, kebanyakan transit, transitnya lama pula!",3
mantap shopeee,5
mantaaap,5
semoga shopee mempermudah segala yg di butuhkan masarakat,5
bagus.,4
"wow amaziiing... walaupun lelet, tapi apk shopee ini sangat menjaga keamanan akun kita, privasi akun tidak bisa diubah sembarangan harus benar2 akurat. sangat aman sekaliiiiii🤩🤩🤩",5
baik,5
selalu di pakai,5
senang berbelanja di shopee,5
free ongkirnya Nagih harga banyak discount nya,5
"Dear shopee, awalnya aku cuma buyer saja yang akhirnya jadi seller small bussines. Mau ngeluh soal pencairan dana yang sekarang makin lelet jadi 8 hari meskipun customer sudah menyelesaikan pesanan dan kasi rating. Sebagai pedagang kecil, kami butuh perputaran keuangan yang cepat. Tidak apa apa jika PPN dan potongan2 lain yang di bebankan naik. Asal perputaran keuangan kami cepat. Jika 8 hari jelas kami sangat kesulitan. Mohon kebijakan nya shopee lebih fair lagi untuk pedagang kecil.",4
barang yg dijual dishopee bagus,5
mantap,5
the best,5
"ga cape"" belanja semua ada di sini",5
Baik dan good,5
Shopee ok dh,5
"Shopee memberikan saya pengalaman belanja online yg menyenangkan, mau belanja apa aja tersedia semua, saya nggak perlu repot buat keluar rumah cukup nyari barang yg saya butuhkan senua ada, meski pengiriman akhir akhir ini agak lambat, tapi saya tetap setia sama shopee, menurut saya harga barang di shopee cukup bagus tidak lebay, seluruh anggota keluarga saya sekarang pakai shopee semua, gratis ongkir cod serta shopee pay later juga game nya sangat memuaskan terimakasih shopee",5
aplikasinya bagus sekali,5
selalu puas belanja di shopee,5
free ongkirnya jadi pilihan sangat sulit pindah ke aplikasi lain,5
di shopee pendaptaran nya semangkin sulit tidak seperti dulu yang tingal kelik wa langsung siyap pakai,5
Shopee paling best senang belanja di Shopee,5
puas,5
solusi belanja murah,5
"lebih mudah mencari sesuatu ,, nggak perlu keluar rumah .. barang-barangnya ok , aman",5
sangat puas berbelanja di Shopee dan amanah terimakasih Shopee,5
Barang yang di antar memang terpercaya,5
baik,4
bagus pokoknya,5
saya sangat suka belanja d shopee ini cepet dn amanah,5
kalau mau belanja dengan harga termurah hanya di shopee tempatnya.,5
tokoh penjualan gak on masa saya udh pesan ke penjualan saya kasih bintang 3 dulu bisaa SPX INSTANT CEPAT GAK HARUS SAMPAI DI HARI MINGGU BARU SAYA KASIH BINTANG 5 BUAT APLIKASI SHOPEE TERIMA KASIH,3
sangat bembantu,5
banyak perubahan jadi banyak yg murah tapi kenapa klo baru masuk langsung ke reels,3
apabila barang tidak sesuai mudah dikembalikan dan uang langsung masuk ke shopee pay beda dng Lazada dan Tokopedia saya pernah batang gak terkirim Krn salah dark sistymnya dan uang tdk kembali,5
"pilihan komplain barang tidak bisa lebih dari satu. contoh: beli barang 3, barang bermasalah, dengan variasi masalah seperti : barang ke-1 OK, barang ke-2 rusak, barang ke-3 tidak dikirim. Saat komplain, pilihan komplainnya hanya 1, tidak bisa lebih. kalau pilih barang tidak dikirim bagaimana dengan barang yg rusak, tidak bisa dikomplain, status barang yg rusak dianggap close. coba shopee kembangkan lagi terkait masalah ini, supaya pembeli tidak dirugikan oleh penjual yg nakal 😈😈😈",1
bagus,4
makin gak jelas semua pengiriman shopee makin sini makin luammmaaa... masa iya belnja di daerah sendiri bulak balik pengiriman sampe 4 hari.. parah parah parah,1
terimakasih dengan banyak voucher sangat wor it bangeut,5
jos,5
"sangat membatu untuk segala kebutuhan saya, dan bisa COD sangat memuaskan dan tepat waktu.",5
Udah 2 tahun pake apk ini dan bagus bgtt dan banyak promo diskonn,5
good,5
kerennn,5
sangat baik,5
mantap,5
"semenjak pake spx pengiriman ngga teratur,masa tulisan berubah ubah,harusnya udh di tetapkan dan dihitung kan ka,kan kalau perlunya di tanggal itu terus diundur kedatangannya gimana?,kalau lebih cepat mending,ini lebih lama dari estimasi gimana si?",3
Mudah,4
dl sempat tertipu..tp skarang woooi...barang sesuai pesanan...makasih shopee,5
sangat membantu,5
"layanan yang bagus, dan kurirnya ramah",5
seru blnja dishopee bnyak promo bonus dan gratis ongkirnya..,5
mantap,4
selama ini selalu pas untuk keseluruhan,5
😄😉👍,5
ok,5
ok,5
"Shopee makin keren nah,, sdh seperti mall besar,, mau cari apa ajah ada👍👍",5
saya sangat suka belanja di shopee karna hasilnya memuaskan dan TDK pernah gagal dlm membeli produk atau barang apapun,5
tempat blanja online yg mantap dg free ongkir dn cashback tkonya uga amanah,5
shopee is okeh lah hanya saja dalam pengirimannya agx telat suka agx lama 3 hari baru nyampe paling lama 5 hari . tolong di perbaiki dalam pengirimannya aja jngan kalah sama aplikasi sebelah pengirimannya satset,4
baguus pelayanan nya,5
"pengalaman saya sering belanja di shopee, semuanya praktis, tidak ada yang sulit, pelayanan nya sangat mudah, terimakasih, shopee oke👍👍👍",5
Sangat bagus,5
mantap,5
membatu dlm segala kebutuhan 👍,5
shopee baguussss,5
bagus...,4
"wajibkanlah resto klik pesanan siap, masa kerja nunggu resto 90mnt cuma di kasi ongkos 6400. masa kalah sama grab gojek ada ongkos parkir, gaperlu ribet ngasih tau pembeli ada biaya parkir, minim konflik juga.",1
semenjak Shopee putus kerja sama dgn jnt paket sy sering hilang sy harap jnt bisa bekerja sama kembali dgn Shopee biar pake pelanggan aman. sy menyarankan Shopee memutuskan kerjasama dgn Antareja sj karna mereka sangat lalai dalam mengurus paket² sy,1
sangat membantu,5
shope nya makin sini makin mengcewakan,1
Cukup membantu,5
setiap beli.produk nya yg datang bikin puas,5
sangat membantu,5
"saya sudah pesan paket, malah di kembalikan lagi ke penjual, pada hal alamat dan no hp sangat lengkap dan jelas tertera, pelayanan yang sangat buruk",1
mantap ya walaupun ownerr nya salah kirim paket,5
sangat puas belanja mengguna kan aplikasi shpe,5
bagus 👍,5
aplikasi yang memudahkan untuk belanja online,4
bagus membantu sekali deh,5
"ongkos kirim banyak discount, banyak vocer, pelayanan bagus.",4
memudahkan belanja kebutuhan,5
Kurang Puas Dengan Layanan Shopee Akun Di Batasi Tapi Sudah Tidak Bisa Di Pulihkan Lagi Gak Seperti Dulu Kalau Dulu Akun Di Batasi Masih Bisa Di Pulihkan Sekarang Shopee Ketat Banget Dan Cs Juga Tidak Bisa Membantu,2
"tolong hilangkan lah fitur chat robot/AI ke penjual, pengalaman saya waktu chat penjual yg balas robot terus pas waktu checkout pesanan yg dikirim gak sesuai.",3
good,5
bgus,5
"sangat membantu dlm kebutuhan sehari2,",5
"seku belanja di shopee,,, ngk perlu ribet dan harga terjangkau,,,, sangat membantu,,, pertahankan kualitas ya kak,,,",4
shopee menanggapi pencarian bermacam macam produk dengan cepat dan baik,5
baik,4
Shopee trimakasih.. dah selalu dkasi gratis ongkir.. dan tokonya banyak yg amanah.🙏,5
mantap,5
iya,5
sangat baik,5
Semoga selalu amanah:),5
"pernah sekali menggunakan payleter dan gak ada nunggak langsung di lunasin sebelum jatu tempo, dan sampai skarang di bekukan pengajuan selalu di tolak salah nya di mna ??",3
Sangat bagus,5
"belanja online di sini jarang kecewa..barang nya sesuai..harga nya murah..ga ada ongkir itu yg penting ..kurir nya jg ramah""..makasih shopee..",5
Terima kasih shopee,5
sangat membantu dalam urusan berbelanja barang nya pun original,5
"tolong lebih d jaga lagi keamanan pengguna aplikasi ini, maaf masa kemarin kedatangan paket atas nama saya juga lengkap dg alamatnya padahal gk pernah pesen paket, alhasil debatlah sama kang kurir,",3
"aplikasi ok, melayani ,memverikan kepuasan pada pelanggan",5
yg semangat min 💪🔥🔥,5
🥰🥰🥰🥰,5
kecewa . sudah 2 x paket saya salah pengiriman. tiap buka laporan paket di trima slalu org lain yng trima bukan saya . padahal sudah ada alamat dan no hp saya yng saya cantumkan di alamat agar tidak salah lgi . tapi tetep aj bgitu lagi .😒,1
termurah dan terpercaya👍👍👍👍,5
"maap shopee sebaiknya krjasama dgn expcd lain,kalo paket shopee membludak biar nggak kalangkabut sopexpres nya,aq udh beberapa x paket ku langsung di sukses,pdhl aq blm menerimanya,coba kalo kena xpdc lain pasti koperatif kita sbg konsumen dpt kompensasi voucher, kalo sopexpres lngsg dsukses biar sengaja gk dpt voucher,gila emang..",1
Aplikasi payah setiap cex out selalu dibatalkan,1
good,5
semua barang ada/lengkap,5
ok,5
Aplikasi yg sangat membantu👍dlm berbelanja.,5
Saya pengguna Spaylater tidak pernah ada keterlambatan pembayaran..fitur spinjam pun sudah muncul tersedia. Tetapi fitur spinjam masih blm bisa digunakan sampai sekarang. Apakah fitur spinjam di akun Shopee saya ini cuma pajangan saja??! Krn tidak bisa digunakan. . Padahal sudah nunggu 1 bln tetap blm ada notifikasi untuk pengaktifan fitur spinjam. Mohon di perbaiki lagi. Terimakasih,2
sesuai pesanan barangnya bagus,5
trimakasih,5
bagus,5
"LAMA2 SAYA HAPUS DOWNLIAD SHOPEE INI. BANYAK RUGI NYA SAYA BELANJA DI SHOPEE!! BARANG2 NYA JELEK NGAK SESUAI SAYA TERIMA. DAN SAYA BANYAK DAPAT BARANG HARGA RP 1000 TAPI NGAK BISA DI BELI. KRNA PEMBAYARAN NYA NGAK BISA COD, JADI MALAS SAYA BELANJA DI SHOPEE KALAU BEGINI.. LEBIH BAIK SAYA BELANJA DI DUNIA NYATA AJA KALAU BEGINI!.",2
menyenangkan,5
bagus banget belanja online banyak yang murah murah dan. hemat,5
sangat bagus,5
sangat membantu & memudahkan belanja/transaksi aman & nyaman.trimakas8h,5
saya kecewa dengan kebijakan spaylater,2
"parah limit spylater habis kena hack, sudah mengadu di pihak Shopee tetap saja tidak ada solusi, dan tidak bisa beri pelindungan ke konsumen, Tagihan trus berjalan...",1
shopee mantaaaàb.ok ok ok.,5
"Selama ini semua pesanan/barang sesuai ekspektasi,, semoga dipertahankan👍sekarang tinggal Shopee yg bisa dipercaya,, yang lain tipu tipu😩",5
"semenjak ga ada jasa pengiriman lain kayak jnt jne dll, pengiriman yg biasanya cuma 2-3 hari sekarang bisa sampe seminggu lebih, bahkan ada barangku yg gagal kirim hadeh",1
Bagus,5
pelayanan baik,4
BOSS,5
bgus,5
"harus sertakan nama dan nomer handphone kurir, sehingga bisa di hubungin langsung biar kurir nggk capek bolak balik kami nggk pusing",5
sulit akses,1
ok min,5
"keren buat pecinta shoping tinggal buka Shopee semuanya serba murah, pokoknya Shopee top markotop dehh👌👍👍👍👍👍👍",5
sangat membantu,5
"udah langganan pake shope tapi baru kali ini kecewa paket saya ga dateng dateng estimasi nya ditgl 15-16 apr tapi sampe 18 apr blm dateng juga, ini bnr shope udh ga kerja sama, sama J&T??? biasanya cepet bgt bahkan sebelum estimasi udh sampe loh !!!!",1
cek koin,5
mantap,5
sangat bagus,5
oke,5
"kecewa sekali sama shope gua member lama sering belanja pake shope,yg buat gua kecewa banget ngga bisa memakai Spaylater dri 3 tahun lalu sampe skrng ngga pernah bisa mengajukan spaylater selalu di tolak dn tidak ada penjelasan,maupun membantu gua agar bisa menggunakan spaylater.KECEWA SANGAT!!!",1
senang berbelanja di sini,5
good,5
spaylater dan pinjaman tidak bisa padahal sering transaksi di shopee,1
shopi harus lebih selektif memilih toko yg selalu amanah,5
kocak kocak sii harganya!!next dapet flash sale shopee nyaa wkwkwk🤣,5
good,5
sangat puas,4
mantap,5
banyak kemudahan dan manfaat untuk org banyak,5
suka belanja di Shopee,5
"spx lelet lambat banget, pesanan lama sampainya. hampir 2 Minggu tunggu woooww sistem lacak ga gerak ga di update..",2
min akun ku di blokir udh hampir 2th ko masih ga bisa kebuka ya!! gimana ini sop? kangen belanja di kamu deh. hmm☹️☹️,3
"Di tanya apa jawab nya apa,knp harus scan sih ribet",1
sangat senang,5
sukses selalu,5
keren,5
semoga shopee selalu menjaga kwalitas pelayan terbaik,5
selalu tepat waktu dalam pengirimannya,4
sangat baik aku suka,5
aplikasi ini sangat membatu sayah belanja kebutuhan sayah 🥳,5
mantap sohopee,5
Sangat membantu Sangat bijak,5
ok nyaman buat belanja,5
"puas skli, sangat membantu usahaku, terima kasih shope",5
terimakasih,5
"Tolong Dong Ada Opsi Aktifkan Nonaktifkan Fiture (Live & Video), Sangat Menggangu Lagi Buka aplikasi Shopee malah diarahkan tengok video, gak ada faedah lagi, mohon lah ada fitur nya kek, buka Shopee malah diarah tengok video aneh sekali",1
lumayan,3
sangat membantu,4
ok,5
terimakasih shopee kamu yang terbaik semoga sukses selalu 🙏,5
"Kalo bisa pada saat konsumen blanja kalo barang tidak sesuae pesanan tolong britau tokonya agar jangan di kirim biar gak seperti kejadian kemarin2,tapi barang tetap saya ambil walaupun tidak sesuae pesanan males retur ribet buang2 waktu 🙏🙏🙏",5
sangat membantu,5
lebih mudah belanja,5
aplikasinya jangan terlaluberat dong,5
"shopee tolong dong adain pengantara same day dan next day yg bisa jaraknya 40 km. saya mau beli hp, jadi ragu di shopee karena ga da pengiriman next day or same day untuk ke luar pulau (saya di Lampung). padahal di toko ijo bisa, knp di shopee ga ada dua jasa pengiriman itu? sama gak usah deh ada game2an, bikin berat aplikasi tau gak. orang buka shopee ya untuk belanja bukan buat main game",4
